10.080834932546168, 2.5427011278656346
12.93862458265216, 2.293447475471212
17.28869599669415, 2.030185125640447
20.146323538617608, 1.9011763503541799
24.44060139443488, 1.763745201519899
30.37508364336093, 1.6209736957294172
40.26197778641176, 1.448425394073006
50.442569703820126, 1.3311783708869067
59.734299652165234, 1.2465882075827044
70.17038286703823, 1.1564755520894665
80.46266367986397, 1.0931922336467812
90.06280202112777, 1.0529391133658355
103.27281472617177, 0.9953213962498108
132.5493561075734, 0.8977529126389083
178.54522985237034, 0.7947008288757196
198.2452531406753, 0.7582930354271739
